name,store,price,evaluate_num
小米（MI） Note3  亮蓝 全网通(6GB RAM+64GB ROM),世纪金联手机专营店,￥2058.00,40+条评价
纽曼（Newman） L660 老人  电信/2G 翻盖按键  学生备机  老年机 金色,品创手机专营店,￥268.00,100+条评价
魅族（MEIZU） 魅蓝6全网通双卡双待小巧5.2英寸 香槟金 全网通 (16GB),淘金手机专营店,￥599.00,7条评价
三星（SAMSUNG） On5（G5500）移动联通双4G 老人机 双卡双待 月莹白,石羽手机专营店,￥719.00,100+条评价
天语（K-Touch）T2 移动4G/联通2G 双卡双待 老人 金色,万佳诚手机专营店,￥99.00,300+条评价
小米（MI） 红米5plus 全网通4G移动联通电信版 智能老人机 双卡双待 金色 3+32G,多如意数码专营店,￥1099.00,30+条评价
Apple iPhone5s (A1530) 官换机 移动联通 4G 金色 16GB,东源全球购专营店,￥1238.00,100+条评价
OPPO R15 超视野全面屏全网通拍照 6G+128G 星空紫 官方标配,OPPO盈毅手机专卖店,￥2999.00,40+条评价
华为（HUAWEI）荣耀6 畅玩6  白色 全网通（2GB 16GB）,伟德手机专营店,￥575.00,200+条评价
索尼（SONY）Xperia XZP XZPremium移动联通双4G双卡智能 索尼 炫黑4G+64G,Geeks Tech 海外专营店,￥3350.00,100+条评价
APPLE苹果 SE A1723 苹果se 9.3系统 16GB 64GB 全新正品原装机双4G 玫瑰金 10.3版本 亚太版移动联通两网64GB,臻云商手机全球购专营店,￥2688.00,40+条评价
Apple 苹果 iphone6s plus 全网通4G智能 深空灰 全网通128G,OKSJ手机旗舰店,￥3788.00,800+条评价
小米（MI） 红米Note5 全网通4G 金 全网通(6G+64GB),优机库无界零售专营店,￥1499.00,60+条评价
小米（MI） 红米Note5 全网通4G 金 全网通(6G+64GB),优机库无界零售专营店,￥1499.00,60+条评价
酷派（Coolpad） S618 电信老人 儒雅黑,关爱心数码专营店,￥199.00,90+条评价
360  C5 黑色 移动4G(2G RAM+16G ROM)标准版,培新数码旗舰店,￥499.00,700+条评价
守护宝 守护宝F666 三防军工 超长待机 移动联通2G 双卡双待老人老年 黑色,万有手机专营店,￥185.00,30+条评价
守护宝 守护宝 （上海中兴） ZTE tech V66 翻盖老人老年 移动/联通版 黑色,万有手机专营店,￥189.00,50+条评价
守护宝 （上海中兴）F888  移动/联通 2G 三防老人 黑色,深圳有福手机专营店,￥178.00,10+条评价
创星 （ATMAN） F9 电信版 翻盖双屏老人 玫瑰金,佳翰鑫手机专营店,￥218.00,100+条评价
Apple 苹果8plus iPhone 8 Plus (A1864) 全网通4G 红色 256GB,江苏中博手机专营店,￥7188.00,500+条评价
Apple 苹果 iPhone7  玫瑰金 32G,优机库无界零售专营店,￥3719.00,100+条评价
魅族（MEIZU） 魅蓝note5  香槟金 移动全网通(3G+32G),旭永手机专营店,￥699.00,100+条评价
飞利浦（飞利浦（PHILIPS）） E103 双卡双待 老人学生机备用机 红色,中国移动手机官方旗舰店,￥99.00,10+条评价
守护宝（上海中兴） F555 移动/联通2G 真防水防摔户外电霸三防备用机直板按键老人 红色,宏乐迪手机专营店,￥238.00,60+条评价
大显（DaXian） C68 CDMA天翼 电信 2G  户外 三防 老年人 学生  军绿色,银河信业手机专营店,￥148.00,200+条评价
天语（K-TOUCH） X71大字体超长待机老年机移动联通2g 双卡双待备用机老人 金色,泰捷森手机专营店,￥99.00,20+条评价
魅族（MEIZU） 魅蓝E3  香槟金 6GB+128GB,京联通达旗舰店,￥1999.00,200+条评价
OPPO R15 星云渐变色 r15梦境版A3同款 超视野全面屏 6G+128G内存 JBL耳机 星云版礼盒 官方标配,牧申手机旗舰店,￥3199.00,30+条评价
华为（HUAWEI）荣耀 畅玩7A  铂光金 全网通 2GB+32GB,中邮展鸿手机专营店,￥799.00,30+条评价
Apple 苹果 iPhone X 苹果全面屏5.8英寸港版/美版/ 海外版智能 iPhone X 黑色 64GB 港版 移动联通4G,CSL海外专营店,￥6980.00,100+条评价
华为（HUAWEI） 华为 nova2  极光蓝 移动全网通(4G + 64G),茄子手机旗舰店,￥1399.00,60+条评价
魅族（MEIZU） 魅蓝6 全网通移动联通电信4G智能 正品魅族6 香槟金 全网通（3+32GB）,飞鸿手机专营店,￥659.00,9条评价
魅族（MEIZU） 魅族15 plus  黑色 全网通（6+128G）,旭永手机专营店,￥3398.00,10+条评价
华为（HUAWEI） 畅享7 智能老人机  黑色 全网通(2GB+16GB),世纪金联手机专营店,￥788.00,90+条评价
酷派（Coolpad） S618 电信版 直板按键老人 儒雅黑,沃尔奇手机专营店,￥198.00,7条评价
小米（MI） 小米6 亮黑 全网通（4G RAM+64G ROM）标配,程楠手机专营店,￥2258.00,100+条评价
Apple iPhone7（A1660）  4.7英寸 苹果7 亮黑色 全网通(32G),泰美手机专营店,￥3708.00,2000+条评价
努比亚（nubia） Z18mini 耀钻黑 全网通6G+64G,新松联手机旗舰店,￥1999.00,10+条评价
苹果（Apple） iPhone6s Plus 苹果 海外版官换 移动联通电信4G 深空灰 128GB  美版 全网通4G,美丽生活馆海外专营店,￥3188.00,80+条评价
魅族（MEIZU） 魅蓝Note6 移动联通电信 全网通4G 智能 双卡双待 曜石黑 高配版(3GB RAM+32GB ROM),众盛手机专营店,￥799.00,100+条评价
小米（MI） 黑鲨游戏  极夜黑 液冷更快 双卡双待全网通4G 极夜黑 (8GB +128GB)带原装手柄套装,天域手机专营店,￥4099.00,8条评价
飞利浦（PHILIPS） E170 移动联通2G老人 双卡双待 玫瑰金,优爱特手机旗舰店,￥165.00,100+条评价
21KE MC001S  移动/联通2G 老人 黑色,21KE神锌讯专卖店,￥299.00,1200+条评价
华为（HUAWEI） 华为 麦芒5 全网通4G 双卡双待 香槟金(4GRAM+64GROM),久汇通数码旗舰店,￥1299.00,300+条评价
华为（HUAWEI） 荣耀10  幻影蓝 全网通 6G+128G,谷高数码手机专营店,￥2888.00,20+条评价
Apple iPhone8/8 Plus/iPhone X 苹果X港版/美版  移动联通 iPhoneX深空灰 256GB港版,东源全球购专营店,￥7858.00,1600+条评价
华为（HUAWEI） Mate10 全网通 4G 双卡双待  【148073】摩卡金 6G+128G,顺电手机旗舰店,￥4199.00,60+条评价
华为（HUAWEI） 荣耀V9 Play  铂光金 4G全网通(4GB+32GB)标配,瑞创恒泰科技手机专营店,￥1058.00,900+条评价
华为（HUAWEI） 华为P20pro 亮黑色 全网通(6GB+128GB),融一手机专营店,￥5488.00,40+条评价
诺基亚（NOKIA） 6 智能 全新诺基亚6 第二代 全网通4G 黑色 4G+64G 官方标配,牧申手机旗舰店,￥1199.00,70+条评价
Apple 【美版激活】 iPhoneX /8plus/苹果8移动联通电信4G智能 iPhone8银色 64GB美版激活,东源全球购专营店,￥4158.00,5条评价
小米（MI） 红米Note5 全网通版 移动联通电信4G 双卡双待 金色 6G 64G,顺电手机旗舰店,￥1599.00,10+条评价
诺基亚（NOKIA） 诺基亚 7 (nokia7)全网通8核智能拍照 亮黑色 官方标配,飞鸿手机专营店,￥1289.00,100+条评价
金立（Gionee） 天鉴 W909 4GB+64GB 移动联通电信 4G  翻盖 爵士金,金立金志鸿达专卖店,￥3499.00,100+条评价
小米（MI） MIX2 全网通 游戏 黑色 标配全网通 6G + 64G,泰美手机专营店,￥2488.00,40+条评价
华为（HUAWEI） 荣耀 畅玩7X 4GB+128GB 全网通 4G 极光蓝 4G 128G,顺电手机旗舰店,￥1799.00,10+条评价
纽曼（Newman） C5 电信2G CDMA 备用机 老人 粉色,程楠手机专营店,￥115.00,30+条评价
小米（MI） 小米Note3  亮黑色 全网通（4G RAM+64G ROM）标配,程楠手机专营店,￥1865.00,100+条评价
小米（MI） 小米Max2 金色 全网通(4GB+128GB),程楠手机专营店,￥1558.00,100+条评价
华为（HUAWEI） 华为p20  樱粉金 全网通  6GB+128GB,中邮展鸿手机专营店,￥4288.00,2条评价
Apple 苹果 iPhone X/iPhone8/8 Plus 港版/美版 苹果智能 iphone 8 plus 红色特别版 64GB 港版 移动联通4G,CSL海外专营店,￥5680.00,200+条评价
【限时底价促销】华为（HUAWEI）华为Mate10Pro双卡双待全网通4G 宝石蓝 6G+64GB,长宏时代手机专营店,￥3699.00,10+条评价
APPLE 【赠品勿拍】 iphone8plus苹果8/X膜透明防摔保护膜 纳米膜 iPhoneX,XINKE全球购专营店,￥29.00,300+条评价
Apple 苹果 iPhone 8 4.7英寸 全网通4G 银色 64G,Apple乐享专卖店,￥4788.00,20+条评价
OPPO 【3期免息】 A83全面屏拍照 4GB+32G 全网通4G 双卡双待 香槟色 官方标配,OPPO墨白专卖店,￥1299.00,400+条评价
华为（HUAWEI）华为 P10 全网通4G智能 曜石黑 4GB+64GB,伟德手机专营店,￥2499.00,30+条评价
诺基亚（NOKIA） 诺基亚(NOKIA) 130 DS 黑色,优爱特手机旗舰店,￥189.00,90+条评价
Apple 苹果8 iphone8  移动联通电信4G 金色 64G,中恒国信手机旗舰店,￥4899.00,20+条评价
华为（HUAWEI） 荣耀畅玩5A 智能4G双卡 金色 移动版 2GB+16GB,安铎数码专营店,￥599.00,40+条评价
欧奇（ouki） OKP6 移动4G联通 大屏商务智能 双卡双待超长待机一万毫安电池 黑,奥美莱手机专营店,￥1299.00,100+条评价
360 N6 Pro 全面屏 全网通4G 双卡双待 极夜黑 （4G RAM+64G ROM）,博海宇通手机旗舰店,￥1458.00,1100+条评价
飞利浦（PHILIPS） E316 移动联通2G老人  超长待机 直板按键 深宝蓝,随行手机专营店,￥188.00,20+条评价
华为（HUAWEI） 畅享8Plus 高清四摄全面屏全网通移动联通电信4G 双卡双 黑色 4G+64G,恒大和旗舰店,￥1699.00,9条评价
OPPO R11s高配版全面屏智能 黑色 6G+128G,OPPO优品专卖店,￥3299.00,200+条评价
华为（HUAWEI） 荣耀6A 畅玩6A  银色 全网通移动版(2GB+16GB),杰凌手机旗舰店,￥666.00,500+条评价
中兴（ZTE）  中兴 (ZTE) A602（BA602t）双卡双待移动联通电信全网通 智能 流沙金 全网通4G（2GB+16GB）,天域手机专营店,￥482.00,100+条评价
魅族（MEIZU） 魅蓝E2  香槟金 移动全网通(3G+32G),旭永手机专营店,￥829.00,300+条评价
小辣椒 红辣椒金典JD-Plus 移动4G 双卡双待 金色 2G + 16G   标配,牧申手机旗舰店,￥399.00,600+条评价
Apple 苹果iPhoneX 全面屏 银色 全网通 64GB,华耀瑞隆手机旗舰店,￥7999.00,0条评价
华为（HUAWEI） 华为mate10pro 宝石蓝 全网通(6G+64G),新松联手机旗舰店,￥4499.00,8700+条评价
Apple iPhone 5s  （A1530） 苹果5S 16G 移动联通双4G 金色 双网通 16G,泰美手机专营店,￥1383.00,2300+条评价
魅族（MEIZU） 魅族 15plus  砚黑 全网通(6GB+64GB),费罗科斯手机专营店,￥2999.00,10+条评价
魅族（MEIZU） 魅蓝Note6  香槟金 全网通(4G+64G),鹏瑶手机专营店,￥1079.00,500+条评价
中兴（ZTE） （上海中兴）U288+ 移动联通2G 单卡 直板按键老人 学生备用功能机 黑色,天域手机专营店,￥178.00,20+条评价
华为（HUAWEI） 荣耀 畅玩6 双卡双待智能老人 金色 全网通4G 2GB+16GB,安铎数码专营店,￥589.00,4条评价
华为（HUAWEI） 荣耀畅玩7C 全面屏 全网通标配版 极光蓝 全网通(4GB+64GB),泰美手机专营店,￥1299.00,6条评价
360  N6 lite  移动联通电信4G 双卡双待 璀璨金 全网通(4GB+32GB),泰美手机专营店,￥865.00,100+条评价
Apple 苹果 iPhoneX 全面屏 银色 全网通 64G,岗隆手机专营店,￥7688.00,2000+条评价
华为（HUAWEI） 华为畅享8全面屏 全网通4G 移动联通电信版 老人机 双卡双待 金色 3+32G,石羽手机专营店,￥1299.00,4条评价
华为（HUAWEI） 畅享8e  金色 全网通（3G+32G）,培新数码旗舰店,￥1099.00,20+条评价
华为（HUAWEI） 荣耀7x 畅玩7X 全网通4G 红色 4GB RAM+128GB ROM,华冉数码旗舰店,￥1799.00,1000+条评价
Apple 苹果7Plus 全新 iPhone7plus 未激活海外版 官换机 大屏 玫瑰金 256G 美版官换 全网通,名品荟海外专营店,￥4858.00,4条评价
华为（HUAWEI） P20  宝石蓝 全网通4G(6G RAM+64G ROM) 标配,易讯通通信专营店,￥3788.00,5条评价
华为（HUAWEI） 华为畅享7s  蓝色 全网通(4GB+64GB),佳沪手机旗舰店,￥1699.00,100+条评价
诺基亚（NOKIA） 诺基亚6 移动联通电信全网通4G智能 黑色4GRAM+64GROM,优爱特手机旗舰店,￥1299.00,70+条评价
华为（HUAWEI） nova3e 移动联通电信4G 全面屏 双卡双待全网通 樱语粉 移动4G+全网通 (4GB +128GB),天域手机专营店,￥2199.00,0条评价
飞利浦（PHILIPS） E571 移动/联通 双卡双待 直板老人 海军蓝,沃尔奇手机专营店,￥299.00,3条评价
小米（MI） 红米5A 全网通4G移动联通电信版 智能老人机 双卡双待 全网通 铂银灰 送大字软件+教程礼包,多如意数码专营店,￥719.00,1000+条评价
华为（HUAWEI） 荣耀7X 畅玩7X  铂光金 全网通(4G+64G)高配版,佳沪手机旗舰店,￥1599.00,800+条评价
华为（HUAWEI） 荣耀畅玩7X全网通 魅焰红 4G全网通(4GB+64GB)标配,瑞创恒泰科技手机专营店,￥1599.00,600+条评价
三星（SAMSUNG） SCH-B309I电信老年CDMA天翼迷你学生直板老人机 B309 电信【单电池】,G-MALL海外专营店,￥198.00,100+条评价
努比亚（nubia） 努比亚 N3 移动联通电信 4G 曜石黑 全网通(4GB+64GB ),世纪金联手机专营店,￥1799.00,5条评价
小米（MI） 小米 红米5 Plus 全面屏拍照美颜游戏 移动联通电信 双卡双待 全网通4G 黑色 4G+64G,华新天辰智能数码专营店,￥1099.00,9条评价
努比亚（nubia） 红魔 全面屏 游戏 曜石黑 全网通  6GB+64GB,鹏路网络手机旗舰店,￥2999.00,0条评价
小米（MI） 小米 红米Note5 全网通版 移动联通电信4G 黑色 3GB+32GB,中域电讯手机专营店,￥1149.00,100+条评价
天语（K-TOUCH) 8818 全网通4G 智能 3+32G 双卡双待 极光蓝,建业手机专营店,￥699.00,70+条评价
PHILIPS 飞利浦 X598  全网通4G智能  商务智能 双卡双待 曜石黑,众盛手机专营店,￥898.00,5条评价
飞利浦（PHILIPS） E330 老人 直板键盘老年人 超长待机商务 移动联通 陨石黑,千索贸易手机专营店,￥378.00,100+条评价
华为（HUAWEI）华为 G9 Plus 4G 双卡双待 铂雅金,伟德手机专营店,￥958.00,50+条评价
魅族（MEIZU） PRO 7 Plus  静谧黑 全网通(6GB+64GB),泰美手机专营店,￥1979.00,30+条评价
华为（HUAWEI） 荣耀10 全面屏AI摄影 全网通 海鸥灰 全网通4G(6G RAM+128G ROM),宏乐迪手机专营店,￥3099.00,2条评价
天语（K-TOUCH） 8848 note5 全网通 移动联通电信4G 双卡双待 曜石黑（3GB+32GB）,亿宏星手机专营店,￥699.00,90+条评价
魅族（MEIZU） PRO7  4G全网通 静谧黑 全网通(4GB+128GB),泰美手机专营店,￥1578.00,30+条评价
锤子（smartisan） 锤子坚果3  红色 高配4G+64G,君问手机旗舰店,￥1699.00,60+条评价
锤子（smartisan） 坚果3 全面屏 碳黑色 全网通（4G+64G）,培新数码旗舰店,￥1699.00,70+条评价
创星 ATMAN R9 儿童学生迷你袖珍触摸按键小卡片 移动联通2G 双卡双待 黑色,酷泽手机专营店,￥228.00,1700+条评价
魅族（MEIZU） 魅蓝 S6 全面屏 淡钴蓝 全网通（3G+64G）,蓝科手机专营店,￥1099.00,100+条评价
华为（HUAWEI） 华为nova2  双卡双待 极光蓝 全网通(4GRAM+64GROM)标配,华顶聚瑞手机旗舰店,￥1599.00,50+条评价
OPPO R15 R15梦镜版 （免费个性定制版）齐刘海 异形全面屏 热力红（6G+128G）,OPPO手机乐良专卖店,￥2999.00,50+条评价
小米（MI） 红米S2 自拍 香槟金 4GB+64GB,京联通达旗舰店,￥1399.00,10+条评价
纽曼（Newman） F9 移动/联通 翻盖老人 双卡双待 宝石蓝,佳翰鑫手机专营店,￥198.00,200+条评价
小米（MI）红米5 Plus 全面屏  金色 全网通(4GB+64GB),伟德手机专营店,￥1075.00,100+条评价
美图（meitu） 美图M8  自拍美颜 全网通 移动联通电信4G 全网通(4+64G)樱花粉,中恒国信手机旗舰店,￥2199.00,500+条评价
木糖醇（MuTuCu） 8X 全面屏 2+16G存储 移动联通电信4G智能 指纹解锁 星空黑,博力杰手机专营店,￥499.00,10+条评价
中兴健康（ZTE Health） L658 移动/联通2G 老人 铂蓝金,亿宏星手机专营店,￥268.00,30+条评价
纽曼（Newsmy） 移动/联通2G老人 三防老人机双卡双待超长待机直板防摔防水电话 橙色,智黎珈数码专营店,￥299.00,3条评价
魅族（MEIZU） 魅族 PRO 7  香槟金 全网通 4GB+128GB,杰凌手机旗舰店,￥1556.00,300+条评价
华为（HUAWEI）荣耀9青春版移动联通电信4G全面屏 幻夜黑 （4+32GB）,绿森数码手机旗舰店,￥1399.00,60+条评价
小米（MI） 红米S2 智能自拍 老人 金色 全网通(3G+32G),掌视界数码旗舰店,￥966.00,1条评价
华为（HUAWEI） 荣耀10 全面屏AI摄影 幻影紫 全网通(6GB+128GB),泰美手机专营店,￥2999.00,5条评价
金立（Gionee） 金立 M6 Plus 4GB+64GB 移动联通电信 4G  香槟金,金立金志鸿达专卖店,￥2199.00,200+条评价
守护宝 （上海中兴）CV26 电信2G 老人 学生备用功能机 金色,光捷达手机专营店,￥199.00,100+条评价
小米（MI） 红米S2 全网通移动联通电信4G AI双摄智能 双卡双待 铂银灰 (4G RAM+64G ROM),众盛手机专营店,￥1299.00,3条评价
华为（HUAWEI） 华为nova2S  曜石黑 全网通(6G RAM+128G ROM),易讯通通信专营店,￥2699.00,0条评价
EBEST V1 移动联通2G 老年人 黑色,京讯通手机旗舰店,￥99.00,300+条评价
华为（HUAWEI） 华为 nova 青春版  魅海蓝 全网通4G(4G+64G)标配,华信通手机专营店,￥1318.00,100+条评价
华为（HUAWEI） 华为畅享8e 全面屏后置双摄 3G+32G 全网通版 4G 双卡双待 金色 全网通版 3G RAM+32G ROM,中恒国信手机旗舰店,￥1099.00,6条评价
